country_name,indicator_name,indicatorvalue,yearindicator
Sudan,"Mortality rate, infant (per 1,000 live births)",42.0,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Total (current US$)",727249987.9356,2018.0
Sudan,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),93.3333,2018.0
Sudan,"Population ages 65 and above, female",800950.0,2018.0
Sudan,"PPG, other private creditors (NFL, current US$)",0.0,2018.0
Sudan,Prevalence of severe food insecurity in the population (%),16.4,2018.0
Sudan,"Use of IMF credit (DOD, current US$)",541940015.3,2018.0
Sudan,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",16634746489.3607,2018.0
Sudan,Broad money growth (annual %),111.8263,2018.0
Sudan,CPIA social protection rating (1=low to 6=high),2.5,2018.0
Sudan,Gross capital formation (annual % growth),-2.3,2018.0
Sudan,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),2.58,2018.0
Sudan,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),7.4291,2018.0
Sudan,Net primary income (Net income from abroad) (current LCU),-77024532100.0,2018.0
Sudan,"Population ages 15-64, total",23371256.0,2018.0
Sudan,"Primary education, duration (years)",6.0,2018.0
Sudan,Time required to enforce a contract (days),810.0,2018.0
Sudan,"Agriculture, forestry, and fishing, value added (annual % growth)",-1.8,2018.0
Sudan,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",4040.2404,2018.0
Sudan,CPIA debt policy rating (1=low to 6=high),1.5,2018.0
Sudan,General government final consumption expenditure (constant 2015 US$),10071393927.6442,2018.0
Sudan,"Goods imports (BoP, current US$)",7065072571.331,2018.0
Sudan,"Imports of goods and services (BoP, current US$)",8237313614.0653,2018.0
Sudan,Military expenditure (current USD),1047878719.9874,2018.0
Sudan,"PPG, IDA (DOD, current US$)",1205793000.0,2018.0
Sudan,Prevalence of anemia among women of reproductive age (% of women ages 15-49),36.4,2018.0
Sudan,Renewable energy consumption (% of total final energy consumption),61.4144,2018.0
Sudan,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",32.64,2018.0
Sudan,Adjusted savings: net national savings (% of GNI),27.2802,2018.0
Sudan,GDP (current US$),30964349684.7059,2018.0
Sudan,Gross savings (% of GNI),33.986,2018.0
Sudan,Households and NPISHs Final consumption expenditure (constant 2015 US$),23809832450.1568,2018.0
Sudan,"ICT service exports (% of service exports, BoP)",0.0081,2018.0
Sudan,Import unit value index (2000 = 100),144.2374,2018.0
Sudan,Merchandise imports from high-income economies (% of total merchandise imports),55.4053,2018.0
Sudan,"Population ages 55-59, female (% of female population)",2.5812,2018.0
Sudan,Secure Internet servers (per 1 million people),4.6171,2018.0
Sudan,Taxes less subsidies on products (current LCU),78116861600.0,2018.0
Sudan,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0.51,2018.0
Sudan,Business extent of disclosure index (0=less disclosure to 10=more disclosure),3.0,2018.0
Sudan,"Employment in services, male (% of male employment) (modeled ILO estimate)",44.51,2018.0
Sudan,Exports of goods and services (current LCU),8042879100.0,2018.0
Sudan,"Immunization, measles (% of children ages 12-23 months)",88.0,2018.0
Sudan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.15,2018.0
Sudan,Population in urban agglomerations of more than 1 million,5534079.0,2018.0
Sudan,Strength of legal rights index (0=weak to 12=strong),5.0,2018.0
Sudan,Trade in services (% of GDP),8.6657,2018.0
Sudan,"Trained teachers in upper secondary education, male (% of male teachers)",61.7494,2018.0
Sudan,"Adjusted net savings, excluding particulate emission damage (% of GNI)",26.1799,2018.0
Sudan,"Automated teller machines (ATMs) (per 100,000 adults)",6.4178,2018.0
Sudan,Broad money (current LCU),430785979858.528,2018.0
Sudan,Gross national expenditure (current LCU),1316942034000.0,2018.0
Sudan,Imports of goods and services (current LCU),8999829600.0,2018.0
Sudan,"Incidence of tuberculosis (per 100,000 people)",71.0,2018.0
Sudan,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",23.0,2018.0
Sudan,"Population ages 65-69, female (% of female population)",1.537,2018.0
Sudan,Primary school starting age (years),6.0,2018.0
Sudan,CO2 emissions (kt),20200.0,2018.0
Sudan,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",20.72,2018.0
Sudan,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),4.7181,2018.0
Sudan,"Net official flows from UN agencies, ILO (current US$)",431565.2847,2018.0
Sudan,"School enrollment, preprimary, male (% gross)",47.3694,2018.0
Sudan,"School enrollment, primary, male (% gross)",81.7076,2018.0
Sudan,Trained teachers in upper secondary education (% of total teachers),65.8491,2018.0
Sudan,"Cost of business start-up procedures, female (% of GNI per capita)",20.9,2018.0
Sudan,"Cost to export, documentary compliance (US$)",427.5,2018.0
Sudan,Crop production index (2014-2016 = 100),128.49,2018.0
Sudan,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",21.017,2018.0
Sudan,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",10.833,2018.0
Sudan,High-technology exports (current US$),869554.0,2018.0
Sudan,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",49.16,2018.0
Sudan,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),0.0032,2018.0
Sudan,Out-of-pocket expenditure per capita (current US$),39.8468,2018.0
Sudan,"Probability of dying among adolescents ages 10-14 years (per 1,000)",3.6,2018.0
Sudan,Time required to register property (days),11.0,2018.0
Sudan,Adjusted net national income per capita (annual % growth),-16.2719,2018.0
Sudan,Adjusted savings: consumption of fixed capital (% of GNI),17.3609,2018.0
Sudan,Arable land (hectares),19823160.0,2018.0
Sudan,"Domestic private health expenditure per capita, PPP (current international $)",142.303,2018.0
Sudan,GNI per capita (constant LCU),478.0715,2018.0
Sudan,Imports of goods and services (current US$),211760696.4706,2018.0
Sudan,Merchandise imports from economies in the Arab World (% of total merchandise imports),27.8535,2018.0
Sudan,Net ODA received (% of gross capital formation),8.5114,2018.0
Sudan,"Net trade in goods and services (BoP, current US$)",-3241606275.6806,2018.0
Sudan,"Population ages 55-59, male (% of male population)",2.4293,2018.0
Sudan,"Population, male (% of total population)",49.9526,2018.0
Sudan,Terrestrial protected areas (% of total land area),2.2818,2018.0
Sudan,"Trained teachers in upper secondary education, female (% of female teachers)",70.6984,2018.0
Sudan,Consumer price index (2010 = 100),890.229,2018.0
Sudan,CPIA efficiency of revenue mobilization rating (1=low to 6=high),2.5,2018.0
Sudan,External balance on goods and services (current LCU),-956950500.0,2018.0
Sudan,GDP per person employed (constant 2017 PPP $),18128.7431,2018.0
Sudan,"IFC, private nonguaranteed (NFL, current US$)",0.0,2018.0
Sudan,Military expenditure (% of general government expenditure),10.5639,2018.0
Sudan,Number of deaths ages 10-14 years,3698.0,2018.0
Sudan,Number of deaths ages 15-19 years,10108.0,2018.0
Sudan,Permanent cropland (% of land area),0.0908,2018.0
Sudan,"Population ages 00-04, male (% of male population)",14.9658,2018.0
Sudan,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",51.12,2018.0
Sudan,Adjusted savings: net national savings (current US$),8845967006.239,2018.0
Sudan,"Claims on central government, etc. (% GDP)",10.31,2018.0
Sudan,CPIA macroeconomic management rating (1=low to 6=high),1.5,2018.0
Sudan,Gross national expenditure deflator (base year varies by country),5906.6499,2018.0
Sudan,"International tourism, number of arrivals",836000.0,2018.0
Sudan,"Life expectancy at birth, male (years)",63.277,2018.0
Sudan,"Population ages 30-34, male (% of male population)",6.2742,2018.0
Sudan,"Population ages 80 and above, male (% of male population)",0.4384,2018.0
Sudan,Prevalence of anemia among non-pregnant women (% of women ages 15-49),36.4,2018.0
Sudan,Final consumption expenditure (current US$),19619838823.5294,2018.0
Sudan,"Fish species, threatened",32.0,2018.0
Sudan,"Foreign direct investment, net outflows (BoP, current US$)",0.0,2018.0
Sudan,GDP per capita (constant LCU),509.2673,2018.0
Sudan,"Population ages 25-29, male (% of male population)",7.748,2018.0
Sudan,"Population ages 50-54, female (% of female population)",3.249,2018.0
Sudan,Total debt service (% of GNI),0.7379,2018.0
Sudan,"GNI per capita, Atlas method (current US$)",840.0,2018.0
Sudan,Gross domestic savings (current US$),11344510861.1765,2018.0
Sudan,"Literacy rate, youth total (% of people ages 15-24)",73.0,2018.0
Sudan,Mobile cellular subscriptions (per 100 people),72.0079,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Ireland (current US$)",6579999.9237,2018.0
Sudan,"Population ages 0-14, total",16933296.0,2018.0
Sudan,"Population ages 15-19, female (% of female population)",10.82,2018.0
Sudan,"Time to export, documentary compliance (hours)",190.0,2018.0
Sudan,Domestic private health expenditure (% of current health expenditure),70.3034,2018.0
Sudan,External balance on goods and services (% of GDP),-0.0727,2018.0
Sudan,Final consumption expenditure (annual % growth),-2.4974,2018.0
Sudan,Merchandise trade (% of GDP),36.584,2018.0
Sudan,Oil rents (% of GDP),3.5605,2018.0
Sudan,Prevalence of undernourishment (% of population),12.0,2018.0
Sudan,Refugee population by country or territory of asylum,1078280.0,2018.0
Sudan,"Secondary income receipts (BoP, current US$)",890511900.4434,2018.0
Sudan,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),57.9333,2018.0
Sudan,Taxes less subsidies on products (current US$),1838043802.3529,2018.0
Sudan,"Children out of school, female (% of female primary school age)",35.2723,2018.0
Sudan,"Current account balance (BoP, current US$)",-4678501890.2518,2018.0
Sudan,Gross fixed capital formation (constant LCU),137473100.0,2018.0
Sudan,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",27.359,2018.0
Sudan,"People practicing open defecation, rural (% of rural population)",36.1752,2018.0
Sudan,Time to resolve insolvency (years),2.0,2018.0
Sudan,"Tuberculosis case detection rate (%, all forms)",67.0,2018.0
Sudan,"Inflation, GDP deflator (annual %)",55.9753,2018.0
Sudan,"Inflation, GDP deflator: linked series (annual %)",55.9753,2018.0
Sudan,"Net ODA received (% of imports of goods, services and primary income)",9.5068,2018.0
Sudan,People using at least basic drinking water services (% of population),60.323,2018.0
Sudan,"Prevalence of HIV, total (% of population ages 15-49)",0.2,2018.0
Sudan,Time required to build a warehouse (days),255.0,2018.0
Sudan,"Adjusted net savings, including particulate emission damage (% of GNI)",24.1392,2018.0
Sudan,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",0.0,2018.0
Sudan,"Communications, computer, etc. (% of service exports, BoP)",3.6726,2018.0
Sudan,Final consumption expenditure (constant 2015 US$),33933165148.0361,2018.0
Sudan,Gross fixed capital formation (current LCU),483098884000.0,2018.0
Sudan,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),2.18,2018.0
Sudan,"Population ages 65 and above, male",696028.0,2018.0
Sudan,Prevalence of anemia among pregnant women (%),37.0,2018.0
Sudan,"Primary completion rate, male (% of relevant age group)",66.1339,2018.0
Sudan,Travel services (% of commercial service imports),1.2408,2018.0
Sudan,CO2 emissions (kg per 2015 US$ of GDP),0.2811,2018.0
Sudan,GDP (constant LCU),21288152300.0,2018.0
Sudan,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",69.312,2018.0
Sudan,"Labor force, total",12225225.0,2018.0
Sudan,Liner shipping connectivity index (maximum value in 2004 = 100),10.0266,2018.0
Sudan,"Literacy rate, adult total (% of people ages 15 and above)",60.6972,2018.0
Sudan,Lower secondary school starting age (years),12.0,2018.0
Sudan,Population in largest city,5534079.0,2018.0
Sudan,Statistical performance indicators (SPI): Overall score (scale 0-100),44.085,2018.0
Sudan,Time required to start a business (days),34.5,2018.0
Sudan,Claims on private sector (annual growth as % of broad money),24.7688,2018.0
Sudan,GDP (constant 2015 US$),52455031754.9093,2018.0
Sudan,GDP: linked series (current LCU),1315984861600.0,2018.0
Sudan,Human capital index (HCI) (scale 0-1),0.376,2018.0
Sudan,"ICT service exports (BoP, current US$)",121844.8813,2018.0
Sudan,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),6.3067,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",170000.0018,2018.0
Sudan,Population growth (annual %),2.3923,2018.0
Sudan,"Primary completion rate, female (% of relevant age group)",61.9832,2018.0
Sudan,Proportion of seats held by women in national parliaments (%),30.5164,2018.0
Sudan,Exports of goods and services (current US$),189244214.1176,2018.0
Sudan,"External debt stocks, long-term (DOD, current US$)",15578792629.7,2018.0
Sudan,"Foreign direct investment, net inflows (BoP, current US$)",1135787164.0494,2018.0
Sudan,GNI (constant 2015 US$),49272024026.672,2018.0
Sudan,"Life expectancy at birth, female (years)",66.947,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Spain (current US$)",980000.0191,2018.0
Sudan,Price level ratio of PPP conversion factor (GDP) to market exchange rate,0.1655,2018.0
Sudan,Risk of catastrophic expenditure for surgical care (% of people at risk),68.8,2018.0
Sudan,Total tax and contribution rate (% of profit),45.4,2018.0
Sudan,External balance on goods and services (current US$),-22516482.3529,2018.0
Sudan,Forest area (% of land area),10.1144,2018.0
Sudan,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",35.879,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",50000.0007,2018.0
Sudan,Number of infant deaths,55777.0,2018.0
Sudan,"Cost to export, border compliance (US$)",966.5,2018.0
Sudan,CPIA financial sector rating (1=low to 6=high),2.5,2018.0
Sudan,Forest area (sq. km),187038.7,2018.0
Sudan,"Grants, excluding technical cooperation (BoP, current US$)",922420000.0,2018.0
Sudan,Net official development assistance and official aid received (constant 2018 US$),967489990.2344,2018.0
Sudan,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",4.0715,2018.0
Sudan,"School enrollment, secondary (% gross)",45.8642,2018.0
Sudan,"Services, value added (current LCU)",675031341200.0,2018.0
Sudan,Average transaction cost of sending remittances to a specific country (%),7.0767,2018.0
Sudan,CPIA equity of public resource use rating (1=low to 6=high),2.5,2018.0
Sudan,CPIA quality of public administration rating (1=low to 6=high),2.0,2018.0
Sudan,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",25.858,2018.0
Sudan,"Human capital index (HCI), lower bound (scale 0-1)",0.3614,2018.0
Sudan,IDA resource allocation index (1=low to 6=high),2.275,2018.0
Sudan,"People practicing open defecation, urban (% of urban population)",1.6609,2018.0
Sudan,"School enrollment, secondary, private (% of total secondary)",18.6255,2018.0
Sudan,"Service exports (BoP, current US$)",1511025804.1165,2018.0
Sudan,"Suicide mortality rate (per 100,000 population)",3.9,2018.0
Sudan,Agricultural land (% of land area),36.8727,2018.0
Sudan,Domestic general government health expenditure per capita (current US$),13.0863,2018.0
Sudan,"GDP, PPP (constant 2017 international $)",182662731984.259,2018.0
Sudan,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),8210.0,2018.0
Sudan,"Net bilateral aid flows from DAC donors, France (current US$)",4820000.1717,2018.0
Sudan,Number of under-five deaths,79319.0,2018.0
Sudan,Exports of goods and services (% of GDP),0.6112,2018.0
Sudan,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",15578792629.7,2018.0
Sudan,Fertilizer consumption (kilograms per hectare of arable land),8.6123,2018.0
Sudan,GNI (current US$),29152007752.9412,2018.0
Sudan,Gross fixed capital formation (annual % growth),-2.3,2018.0
Sudan,Gross national expenditure (% of GDP),100.0727,2018.0
Sudan,Households and NPISHs Final consumption expenditure per capita growth (annual %),-4.8048,2018.0
Sudan,"Internally displaced persons, new displacement associated with disasters (number of cases)",121000.0,2018.0
Sudan,"International tourism, receipts (% of total exports)",20.8779,2018.0
Sudan,"Nurses and midwives (per 1,000 people)",1.1455,2018.0
Sudan,Adjusted savings: education expenditure (current US$),706894104.6568,2018.0
Sudan,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),6.0,2018.0
Sudan,"Communications, computer, etc. (% of service imports, BoP)",25.7664,2018.0
Sudan,"Exports of goods, services and primary income (BoP, current US$)",5122821139.4206,2018.0
Sudan,Households and NPISHs Final consumption expenditure (annual % growth),-2.5,2018.0
Sudan,"PPG, commercial banks (NFL, current US$)",0.0,2018.0
Sudan,External debt stocks (% of GNI),73.851,2018.0
Sudan,"GDP, PPP (current international $)",187048429681.729,2018.0
Sudan,"Immunization, DPT (% of children ages 12-23 months)",93.0,2018.0
Sudan,Imports of goods and services (% of GDP),0.6839,2018.0
Sudan,"Net financial flows, multilateral (NFL, current US$)",1269000.0,2018.0
Sudan,"Population ages 0-14, female (% of female population)",39.9056,2018.0
Sudan,"Population ages 75-79, male (% of male population)",0.5627,2018.0
Sudan,"Adjusted net savings, including particulate emission damage (current US$)",7827466241.3345,2018.0
Sudan,Domestic general government health expenditure (% of current health expenditure),21.9885,2018.0
Sudan,GDP deflator: linked series (base year varies by country),6181.7712,2018.0
Sudan,"Imports of goods, services and primary income (BoP, current US$)",10176769346.9234,2018.0
Sudan,"Mortality rate, under-5 (per 1,000 live births)",60.1,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",0.0,2018.0
Sudan,People practicing open defecation (% of population),24.2187,2018.0
Sudan,People with basic handwashing facilities including soap and water (% of population),16.0087,2018.0
Sudan,"Personal remittances, paid (current US$)",208724835.9825,2018.0
Sudan,Prevalence of anemia among children (% of children ages 6-59 months),50.9,2018.0
Sudan,"Primary education, pupils",5118140.0,2018.0
Sudan,"Start-up procedures to register a business, female (number)",10.0,2018.0
Sudan,"Current health expenditure per capita, PPP (current international $)",202.4126,2018.0
Sudan,General government final consumption expenditure (constant LCU),2862265000.0,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Italy (current US$)",10970000.267,2018.0
Sudan,Other taxes payable by businesses (% of commercial profits),14.7,2018.0
Sudan,Armed forces personnel (% of total labor force),1.0168,2018.0
Sudan,DEC alternative conversion factor (LCU per US$),42.5,2018.0
Sudan,Domestic general government health expenditure (% of GDP),0.9755,2018.0
Sudan,"External debt stocks, total (DOD, current US$)",21529048699.8,2018.0
Sudan,General government final consumption expenditure (current LCU),303039283600.0,2018.0
Sudan,Gross domestic savings (% of GDP),36.6373,2018.0
Sudan,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),13.7385,2018.0
Sudan,"Mortality rate, under-5, female (per 1,000 live births)",54.9,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Belgium (current US$)",19999.9996,2018.0
Sudan,Start-up procedures to register a business (number),10.0,2018.0
Sudan,"Agriculture, forestry, and fishing, value added (current LCU)",289430777300.0,2018.0
Sudan,Gross value added at basic prices (GVA) (current LCU),1237868000000.0,2018.0
Sudan,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",29.45,2018.0
Sudan,"Population ages 0-14, male (% of male population)",41.1132,2018.0
Sudan,"Self-employed, male (% of male employment) (modeled ILO estimate)",50.84,2018.0
Sudan,"Suicide mortality rate, female (per 100,000 female population)",2.8,2018.0
Sudan,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",41.906,2018.0
Sudan,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",1.5,2018.0
Sudan,Discrepancy in expenditure estimate of GDP (constant LCU),158700.0,2018.0
Sudan,"Lower secondary completion rate, male (% of relevant age group)",51.2285,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",13590000.1526,2018.0
Sudan,"Population ages 15-19, male (% of male population)",11.0964,2018.0
Sudan,"PPP conversion factor, private consumption (LCU per international $)",8.5702,2018.0
Sudan,GDP per capita (constant 2015 US$),1254.8591,2018.0
Sudan,Gross value added at basic prices (GVA) (current US$),29126305882.3529,2018.0
Sudan,"Industry (including construction), value added (constant LCU)",5967484800.0,2018.0
Sudan,"Mortality rate, neonatal (per 1,000 live births)",27.8,2018.0
Sudan,Net ODA received (% of GNI),3.3188,2018.0
Sudan,"Population ages 65 and above, male (% of male population)",3.3333,2018.0
Sudan,"GNI per capita, PPP (current international $)",4210.0,2018.0
Sudan,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),2.62,2018.0
Sudan,"Lower secondary completion rate, total (% of relevant age group)",50.808,2018.0
Sudan,"Population ages 45-49, female (% of female population)",3.938,2018.0
Sudan,"Population ages 50-54, male (% of male population)",3.1215,2018.0
Sudan,"PPP conversion factor, GDP (LCU per international $)",7.0355,2018.0
Sudan,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",47.18,2018.0
Sudan,"Agriculture, forestry, and fishing, value added (current US$)",6810135936.4706,2018.0
Sudan,Current health expenditure (% of GDP),4.4365,2018.0
Sudan,Export value index (2000 = 100),192.5241,2018.0
Sudan,"Foreign direct investment, net outflows (% of GDP)",0.0,2018.0
Sudan,"International tourism, expenditures (% of total imports)",0.1578,2018.0
Sudan,Land under cereal production (hectares),11130949.0,2018.0
Sudan,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",34.4,2018.0
Sudan,Taxes less subsidies on products (constant LCU),257681400.0,2018.0
Sudan,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",45.73,2018.0
Sudan,Children (0-14) living with HIV,4100.0,2018.0
Sudan,"Employers, female (% of female employment) (modeled ILO estimate)",1.73,2018.0
Sudan,Gross fixed capital formation (current US$),11367032564.7059,2018.0
Sudan,"Industry (including construction), value added (% of GDP)",20.7758,2018.0
Sudan,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),16.6723,2018.0
Sudan,"Population ages 0-14, female",8348475.0,2018.0
Sudan,"Prevalence of overweight (modeled estimate, % of children under 5)",2.6,2018.0
Sudan,Vitamin A supplementation coverage rate (% of children ages 6-59 months),34.0,2018.0
Sudan,"Human capital index (HCI), male (scale 0-1)",0.3687,2018.0
Sudan,Merchandise exports by the reporting economy (current US$),3484681535.0,2018.0
Sudan,"Mortality rate, adult, male (per 1,000 male adults)",244.878,2018.0
Sudan,"Net financial flows, bilateral (NFL, current US$)",-97547023.5,2018.0
Sudan,"School enrollment, primary, female (% gross)",76.1226,2018.0
Sudan,"Survival to age 65, male (% of cohort)",62.1858,2018.0
Sudan,Arable land (% of land area),10.7197,2018.0
Sudan,"Bird species, threatened",26.0,2018.0
Sudan,Gross fixed capital formation (% of GDP),36.7101,2018.0
Sudan,Scientific and technical journal articles,397.77,2018.0
Sudan,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",4.46,2018.0
Sudan,Number of deaths ages 5-9 years,6723.0,2018.0
Sudan,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.9573,2018.0
Sudan,"School enrollment, secondary, female (% gross)",46.3309,2018.0
Sudan,CPIA property rights and rule-based governance rating (1=low to 6=high),2.0,2018.0
Sudan,GNI per capita growth (annual %),-6.9149,2018.0
Sudan,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",21.5,2018.0
Sudan,"Net official flows from UN agencies, UNAIDS (current US$)",66086.3966,2018.0
Sudan,"Net official flows from UN agencies, WFP (current US$)",1619397.521,2018.0
Sudan,Total greenhouse gas emissions (kt of CO2 equivalent),109630.0,2018.0
Sudan,Trade (% of GDP),1.2951,2018.0
Sudan,CO2 emissions (metric tons per capita),0.4832,2018.0
Sudan,CPIA business regulatory environment rating (1=low to 6=high),3.0,2018.0
Sudan,"Domestic general government health expenditure per capita, PPP (current international $)",44.5074,2018.0
Sudan,Exports of goods and services (annual % growth),7.5999,2018.0
Sudan,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),569.5923,2018.0
Sudan,"Net bilateral aid flows from DAC donors, Germany (current US$)",60770000.4578,2018.0
Sudan,"Net official flows from UN agencies, UNICEF (current US$)",11715771.6751,2018.0
Sudan,"Population ages 75-79, female (% of female population)",0.6672,2018.0
Sudan,Population living in slums (% of urban population),88.4,2018.0
Sudan,"Reserves and related items (BoP, current US$)",-1920775631.4542,2018.0
Sudan,Rural population growth (annual %),1.977,2018.0
Sudan,Time required to get electricity (days),70.0,2018.0
Sudan,"Compulsory education, duration (years)",8.0,2018.0
Sudan,GNI per capita (constant 2015 US$),1178.7134,2018.0
Sudan,"Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)",66984477593.4437,2018.0
Sudan,"Human capital index (HCI), male, upper bound (scale 0-1)",0.384,2018.0
Sudan,Imports of goods and services (constant 2015 US$),656241611.9745,2018.0
Sudan,"International tourism, expenditures (current US$)",13000000.0,2018.0
Sudan,Merchandise imports by the reporting economy (current US$),7850068331.0,2018.0
Sudan,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),37.9511,2018.0
Sudan,"Population ages 45-49, male (% of male population)",3.7776,2018.0
Sudan,"Trademark applications, direct nonresident",1967.0,2018.0
Sudan,"Adolescents out of school, male (% of male lower secondary school age)",33.2242,2018.0
Sudan,Bank liquid reserves to bank assets ratio (%),93.3015,2018.0
Sudan,"Children out of school, primary, female",1127796.0,2018.0
Sudan,Logistics performance index: Overall (1=low to 5=high),2.43,2018.0
Sudan,Merchandise imports (current US$),7850000000.0,2018.0
Sudan,"Net financial flows, others (NFL, current US$)",1268700.9,2018.0
Sudan,Net secondary income (Net current transfers from abroad) (current US$),375469131.7647,2018.0
Sudan,"Portfolio investment, net (BoP, current US$)",-1030548.2882,2018.0
Sudan,Adjusted savings: energy depletion (current US$),150847749.0746,2018.0
Sudan,"Age dependency ratio, young (% of working-age population)",72.4535,2018.0
Sudan,CPIA quality of budgetary and financial management rating (1=low to 6=high),2.5,2018.0
Sudan,Discrepancy in expenditure estimate of GDP (current LCU),-221900.0,2018.0
Sudan,"Employment in services, female (% of female employment) (modeled ILO estimate)",41.88,2018.0
Sudan,GDP deflator (base year varies by country),6181.7712,2018.0
Sudan,Gross domestic savings (current LCU),482141711600.0,2018.0
Sudan,"International tourism, expenditures for travel items (current US$)",13000000.0,2018.0
Sudan,Net official development assistance received (constant 2018 US$),967489990.2344,2018.0
Sudan,"Computer, communications and other services (% of commercial service imports)",18.1363,2018.0
Sudan,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",8.69,2018.0
Sudan,Depth of credit information index (0=low to 8=high),0.0,2018.0
Sudan,Employment in agriculture (% of total employment) (modeled ILO estimate),38.95,2018.0
Sudan,Adjusted savings: consumption of fixed capital (current US$),5629518449.7611,2018.0
Sudan,Antiretroviral therapy coverage (% of people living with HIV),19.0,2018.0
Sudan,Households and NPISHs final consumption expenditure: linked series (current LCU),530803866500.0,2018.0
Sudan,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),3.1909,2018.0
Sudan,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),26.185,2018.0
Sudan,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",166649993.8965,2018.0
Sudan,"Net secondary income (BoP, current US$)",375446317.251,2018.0
Sudan,"People using at least basic sanitation services, urban (% of urban population)",60.1402,2018.0
Sudan,"Personal remittances, received (% of GDP)",1.3732,2018.0
Sudan,"Personal remittances, received (current US$)",425214350.607,2018.0
Sudan,"Population ages 00-04, female (% of female population)",14.4982,2018.0
Sudan,Tuberculosis treatment success rate (% of new cases),84.0,2018.0
Sudan,"Unemployment, male (% of male labor force) (modeled ILO estimate)",12.778,2018.0
Sudan,CPIA economic management cluster average (1=low to 6=high),1.8333,2018.0
Sudan,"Population ages 40-44, male (% of male population)",4.4395,2018.0
Sudan,Statistical Capacity Score (Overall Average) (scale 0 - 100),71.1111,2018.0
Sudan,"Technical cooperation grants (BoP, current US$)",45660000.0,2018.0
Sudan,"Total debt service (% of exports of goods, services and primary income)",4.1989,2018.0
Sudan,Age dependency ratio (% of working-age population),78.8587,2018.0
Sudan,Commercial service exports (current US$),1485806288.3272,2018.0
Sudan,CPIA building human resources rating (1=low to 6=high),3.0,2018.0
